index,SubmissionDate,start_time,end_time,today_date,deviceid,phonenumber,email,username,report_full_date,location-region,location-district,location-facility,name-facility_if_not_listed,tally-report_month,tally-total_patients,tally-total_visits,tally-total_vials,comments,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion,region_name,tangis_region_id,district_council_name,tangis_district_council_id,facility_name,tangis_facility_id
123,2025-03-19T11:33:48.493Z,2025-03-19T14:32:22.533+03:00,2025-03-19T14:33:43.822+03:00,2025-03-19,collect:WNLisXqKnY7InyoQ,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Muriba Health Center|aa8b3ba0-e96a-435c-bd72-ae978b08bf32,,Feb (2/2025),41,2,199,,uuid:2fff1069-a3ef-4971-b41d-154e4ffaffb5,uuid:2fff1069-a3ef-4971-b41d-154e4ffaffb5,47,Human Health Workers,0,0,,,collect:RR9wAG1LfKCiMaOz,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Bernese Mountain Dog Health Center,aa8b3ba0-e96a-435c-bd72-ae978b08bf32
124,2025-03-19T11:32:08.711Z,2025-03-19T14:29:01.359+03:00,2025-03-19T14:31:55.883+03:00,2025-03-19,collect:DZdoJJFbbd2hlCAb,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Muriba Health Center|aa8b3ba0-e96a-435c-bd72-ae978b08bf32,,Jan (1/2025),10,82,49,,uuid:00566184-0a8d-412a-9dd0-a5c9ae450553,uuid:00566184-0a8d-412a-9dd0-a5c9ae450553,47,Human Health Workers,0,0,,,collect:r7xKqwlJxcDbirGk,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,German Shepherd Health Center,aa8b3ba0-e96a-435c-bd72-ae978b08bf32
125,2025-03-19T10:17:06.821Z,2025-03-19T13:16:19.470+03:00,2025-03-19T13:16:46.467+03:00,2025-03-19,collect:EZ25p8dshNLcqrxL,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council|d2b79772-17c5-41be-9fdc-70788f238a12,Gairo District Hospital|641a453b-4da3-476d-a2e3-3552905cf694,,Feb (2/2025),14,51,224,,uuid:3f54dbc0-32bc-454a-92ab-c0e9e066020e,uuid:3f54dbc0-32bc-454a-92ab-c0e9e066020e,47,Human Health Workers,0,0,,,collect:GTGQ3do0qOpj0hje,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council,d2b79772-17c5-41be-9fdc-70788f238a12,Pomeranian Health Center,641a453b-4da3-476d-a2e3-3552905cf694
126,2025-03-19T10:17:06.429Z,2025-03-19T13:14:21.038+03:00,2025-03-19T13:16:08.932+03:00,2025-03-19,collect:jX93A5397Km78ojr,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council|d2b79772-17c5-41be-9fdc-70788f238a12,Gairo District Hospital|641a453b-4da3-476d-a2e3-3552905cf694,,Jan (1/2025),8,98,55,,uuid:9a5ce3b1-896e-49e6-adfd-d9b70073e91c,uuid:9a5ce3b1-896e-49e6-adfd-d9b70073e91c,47,Human Health Workers,0,0,,,collect:bgkRQvcZFIJmBb3E,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council,d2b79772-17c5-41be-9fdc-70788f238a12,Papillon Health Center,641a453b-4da3-476d-a2e3-3552905cf694
127,2025-03-19T08:44:11.126Z,2025-03-19T11:42:52.933+03:00,2025-03-19T11:44:00.464+03:00,2025-03-19,collect:zQU2edlLosjnV7Qn,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council|d2b79772-17c5-41be-9fdc-70788f238a12,Gairo Health Center|c11ec937-3cbe-4d5a-b351-3be3e084c7b2,,Feb (2/2025),8,9,94,,uuid:e65590ee-7c39-422c-932d-202c097325b0,uuid:e65590ee-7c39-422c-932d-202c097325b0,47,Human Health Workers,0,0,,,collect:gMkWiPkR4XK1EhKH,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council,d2b79772-17c5-41be-9fdc-70788f238a12,Bulldog Health Center,c11ec937-3cbe-4d5a-b351-3be3e084c7b2
128,2025-03-19T08:44:10.900Z,2025-03-19T11:40:40.822+03:00,2025-03-19T11:42:42.551+03:00,2025-03-19,collect:Ndp7PNTtEI1UeSks,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council|d2b79772-17c5-41be-9fdc-70788f238a12,Gairo Health Center|c11ec937-3cbe-4d5a-b351-3be3e084c7b2,,Jan (1/2025),29,49,106,,uuid:53db17ac-cb73-4ee8-8bf2-a4fb4915d7b7,uuid:53db17ac-cb73-4ee8-8bf2-a4fb4915d7b7,47,Human Health Workers,0,0,,,collect:N2bxxHi2ToMRR6pc,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Gairo District Council,d2b79772-17c5-41be-9fdc-70788f238a12,Poodle Health Center,c11ec937-3cbe-4d5a-b351-3be3e084c7b2
129,2025-03-19T05:47:03.590Z,2025-03-13T11:08:31.448+03:00,2025-03-13T11:15:35.274+03:00,2025-03-13,collect:hl6Z5zIj2yRnBAjZ,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Sirari Health Center|d0e4028a-8ed8-4efc-bd0c-8320d719d1cf,,Feb (2/2025),48,16,68,,uuid:4feea63d-7412-4508-8f40-03d3e3a12288,uuid:4feea63d-7412-4508-8f40-03d3e3a12288,47,Human Health Workers,0,0,,,collect:9EVy5gIDlOIoJaqi,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Saint Bernard Health Center,d0e4028a-8ed8-4efc-bd0c-8320d719d1cf
130,2025-03-19T05:47:03.347Z,2025-03-13T10:38:07.333+03:00,2025-03-13T11:08:21.515+03:00,2025-03-13,collect:GPKRKsZ7Pt5dcTz2,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council|40f82320-c30c-4030-8513-5ff75f38e664,Sirari Health Center|d0e4028a-8ed8-4efc-bd0c-8320d719d1cf,,Jan (1/2025),9,35,108,,uuid:00feb23f-c591-4071-9612-3351e90d9af7,uuid:00feb23f-c591-4071-9612-3351e90d9af7,47,Human Health Workers,0,0,,,collect:bplnXnJ6RQSK6Qcj,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime District Council,40f82320-c30c-4030-8513-5ff75f38e664,Bloodhound Health Center,d0e4028a-8ed8-4efc-bd0c-8320d719d1cf
131,2025-03-18T09:41:01.327Z,2025-03-18T12:40:11.804+03:00,2025-03-18T12:40:54.519+03:00,2025-03-18,collect:Io1IeMAqbU8xNJV4,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Mwembesongo Dispensary|f9e85005-0319-490a-9e7b-3ca16ca8c4c5,,Feb (2/2025),48,65,275,,uuid:00ee62ae-bc20-422c-8801-3a0e205a0e3c,uuid:00ee62ae-bc20-422c-8801-3a0e205a0e3c,47,Human Health Workers,0,0,,,collect:ZHtiuXCZy8QKRTZu,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Rottweiler Health Center,f9e85005-0319-490a-9e7b-3ca16ca8c4c5
132,2025-03-18T09:41:00.896Z,2025-03-18T12:39:03.327+03:00,2025-03-18T12:40:02.311+03:00,2025-03-18,collect:yGzf6L6m5sBcDHlU,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Mwembesongo Dispensary|f9e85005-0319-490a-9e7b-3ca16ca8c4c5,,Jan (1/2025),12,52,191,,uuid:5cd35eaf-b8dc-4e9c-8ed9-eb301fbe4a75,uuid:5cd35eaf-b8dc-4e9c-8ed9-eb301fbe4a75,47,Human Health Workers,0,0,,,collect:NvlOOcI5w59sN5LI,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Border Collie Health Center,f9e85005-0319-490a-9e7b-3ca16ca8c4c5
133,2025-03-18T09:31:22.979Z,2025-03-18T12:07:57.731+03:00,2025-03-18T12:31:07.005+03:00,2025-03-18,collect:QPnT1qHlRqTiRihK,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime Town Council|8fe9b137-a430-4de6-8fa9-2426c4b3dadc,Tarime District Hospital|b0640cb9-26c6-4a78-b497-c4237c24dfb4,,Feb (2/2025),37,33,130,,uuid:9e2665ce-ece7-4a0a-acf9-7a4dfbaa3b62,uuid:9e2665ce-ece7-4a0a-acf9-7a4dfbaa3b62,47,Human Health Workers,0,0,,,collect:ZNMjiB0EVpp6miVd,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Tarime Town Council,8fe9b137-a430-4de6-8fa9-2426c4b3dadc,Cocker Spaniel Health Center,b0640cb9-26c6-4a78-b497-c4237c24dfb4
134,2025-03-18T08:41:10.047Z,2025-03-18T11:35:54.752+03:00,2025-03-18T11:38:41.183+03:00,2025-03-18,collect:DQboNSuOYiDH7mB7,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Kingolwira Health Center|313c14e2-4083-47f8-9d36-a08acec151a3,,Jan (1/2025),16,34,130,,uuid:36331722-3c60-4480-b0a9-567e30c437ed,uuid:36331722-3c60-4480-b0a9-567e30c437ed,47,Human Health Workers,0,0,,,collect:Tw39EA09Ayaq320X,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Newfoundland Health Center,313c14e2-4083-47f8-9d36-a08acec151a3
135,2025-03-18T08:40:59.126Z,2025-03-18T11:38:47.244+03:00,2025-03-18T11:40:26.929+03:00,2025-03-18,collect:CYkwcrqdmjWWnojS,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Kingolwira Health Center|313c14e2-4083-47f8-9d36-a08acec151a3,,Feb (2/2025),44,26,186,,uuid:0d3803a7-4d55-459d-aa5e-da7502a99e44,uuid:0d3803a7-4d55-459d-aa5e-da7502a99e44,47,Human Health Workers,0,0,,,collect:jTCnSpidusHpoOaG,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Poodle Health Center,313c14e2-4083-47f8-9d36-a08acec151a3
136,2025-03-18T07:27:25.543Z,2025-03-18T10:26:43.263+03:00,2025-03-18T10:27:20.583+03:00,2025-03-18,collect:ELgVfwHSCxo4ndij,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,,Mkundi Hospital ,Jan (1/2025),7,35,43,,uuid:9a6a386c-ff1a-4451-8fb4-f38fa3a17c4f,uuid:9a6a386c-ff1a-4451-8fb4-f38fa3a17c4f,47,Human Health Workers,0,0,,,collect:C1AAi71LCxyZZSEY,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Papillon Health Center,
137,2025-03-18T07:26:12.328Z,2025-03-18T10:23:47.418+03:00,2025-03-18T10:26:01.396+03:00,2025-03-18,collect:l04G1iBDnLNcj9LA,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,,Mkundi hospital,Feb (2/2025),37,72,127,,uuid:d2bbbf9d-0537-40fd-863f-6bac598ad7b7,uuid:d2bbbf9d-0537-40fd-863f-6bac598ad7b7,47,Human Health Workers,0,0,,,collect:ppWPA6q2pboIkrww,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Irish Setter Health Center,
138,2025-03-17T10:13:47.395Z,2025-03-17T13:11:47.683+03:00,2025-03-17T13:13:39.869+03:00,2025-03-17,collect:9Sej4ufMspk4GcYY,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Morogoro Regional Hospital|bb95aa47-4db5-4bba-9831-286ed947f7d1,,Feb (2/2025),9,57,278,,uuid:264cd79b-5524-41ee-9203-2a7d50425611,uuid:264cd79b-5524-41ee-9203-2a7d50425611,47,Human Health Workers,0,0,,,collect:hSBO8kSbKeB5Gq7v,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Mastiff Health Center,bb95aa47-4db5-4bba-9831-286ed947f7d1
139,2025-03-17T10:11:34.262Z,2025-03-17T13:06:46.207+03:00,2025-03-17T13:11:26.400+03:00,2025-03-17,collect:f9rx0rdDpPcM38Jt,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Morogoro Regional Hospital|bb95aa47-4db5-4bba-9831-286ed947f7d1,,Jan (1/2025),37,32,83,,uuid:3d83d1b1-1c6d-43e8-96fd-ec305660fc93,uuid:3d83d1b1-1c6d-43e8-96fd-ec305660fc93,47,Human Health Workers,0,0,,,collect:KpYkOSuzOlSuIYDB,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Samoyed Health Center,bb95aa47-4db5-4bba-9831-286ed947f7d1
141,2025-03-17T09:13:40.216Z,2025-03-17T12:05:54.151+03:00,2025-03-17T12:10:21.222+03:00,2025-03-17,collect:Ltk1LVjgrBM0JCJx,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council|aa1bf95c-0645-40bf-bc74-830cf2e7a341,,SABASABA HC ,Jan (1/2025),23,6,66,,uuid:754772f2-9c29-4d8c-b02e-c61b297af23f,uuid:754772f2-9c29-4d8c-b02e-c61b297af23f,47,Human Health Workers,0,0,,,collect:ZoTBnpdBNIUj4Nvo,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro District Council,aa1bf95c-0645-40bf-bc74-830cf2e7a341,Bichon Frise Health Center,
142,2025-03-17T08:19:33.588Z,2025-03-17T11:18:53.493+03:00,2025-03-17T11:19:21.459+03:00,2025-03-17,collect:3ZkObKl3uTpDGKTr,,,audrey,2025-02-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Mafiga Health Center|99407b76-b181-4483-849b-ecb91e4ee494,,Feb (2/2025),5,0,250,,uuid:d63ebd0f-317b-4091-9f6a-08bbae682dd8,uuid:d63ebd0f-317b-4091-9f6a-08bbae682dd8,47,Human Health Workers,0,0,,,collect:L0w2JujXWzq0I7t3,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Chihuahua Health Center,99407b76-b181-4483-849b-ecb91e4ee494
143,2025-03-17T08:18:43.201Z,2025-03-17T11:14:56.858+03:00,2025-03-17T11:18:34.974+03:00,2025-03-17,collect:stUmXMvSUsuMMZEG,,,audrey,2025-01-01,Morogoro|ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council|7260f519-60da-4d98-b694-f274634cb717,Mafiga Health Center|99407b76-b181-4483-849b-ecb91e4ee494,,Jan (1/2025),49,52,146,,uuid:cd1ea961-ab5b-4ed3-88f6-93ea9049a5a9,uuid:cd1ea961-ab5b-4ed3-88f6-93ea9049a5a9,47,Human Health Workers,0,0,,,collect:mOXspu0mPA8v9N5v,0,2025-03-03-malamute,Morogoro,ab52905e-a308-4f61-a021-4a8b7de2eef7,Morogoro Municipal Council,7260f519-60da-4d98-b694-f274634cb717,Mastiff Health Center,99407b76-b181-4483-849b-ecb91e4ee494
144,2025-03-14T17:51:16.641Z,2025-03-14T20:48:45.724+03:00,2025-03-14T20:51:02.255+03:00,2025-03-14,collect:CMJGxDN3xhRzakFP,,,audrey,2025-01-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council|9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Nyerere DDH|c943ca7f-a462-460a-8b0a-91bdf56073f0,,Jan (1/2025),26,15,22,,uuid:7b8ada04-dd64-4d9b-badb-6cc472d91626,uuid:7b8ada04-dd64-4d9b-badb-6cc472d91626,47,Human Health Workers,0,0,,,collect:91yBvZtHkvq8xrKB,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council,9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Basset Hound Health Center,c943ca7f-a462-460a-8b0a-91bdf56073f0
145,2025-03-13T10:47:16.500Z,2025-03-13T13:41:50.068+03:00,2025-03-13T13:47:06.088+03:00,2025-03-13,collect:HkXCHRtHu57155Zo,,,audrey,2025-02-11,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council|5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Ligula Regional Hospital|1824a197-3851-4c91-96af-2faaf000980d,,Feb (2/2025),15,44,144,,uuid:54b98878-c8e8-4a10-a6fd-a51e652e033d,uuid:54b98878-c8e8-4a10-a6fd-a51e652e033d,47,Human Health Workers,0,0,,,collect:SAcEgLLvFw0k1rxW,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council,5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,German Shepherd Health Center,1824a197-3851-4c91-96af-2faaf000980d
146,2025-03-13T10:41:11.257Z,2025-03-13T13:31:12.313+03:00,2025-03-13T13:40:29.869+03:00,2025-03-13,collect:1lTu4Einr5V2Xdpn,,,audrey,2025-01-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council|5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Ligula Regional Hospital|1824a197-3851-4c91-96af-2faaf000980d,,Jan (1/2025),20,4,212,,uuid:57896dcb-f04b-44dd-875b-d64b586b0b77,uuid:57896dcb-f04b-44dd-875b-d64b586b0b77,47,Human Health Workers,0,0,,,collect:q6qlKCcES763QwTE,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council,5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Dalmatian Health Center,1824a197-3851-4c91-96af-2faaf000980d
147,2025-03-12T11:39:26.869Z,2025-03-12T14:38:58.957+03:00,2025-03-12T14:39:23.579+03:00,2025-03-12,collect:bI8yEelQEl1vfb7S,,,audrey,2025-02-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Tandahimba District Council|ea6ba6a8-3bfe-43fd-b5a4-193213014263,Tandahimba District Hospital|2098ebda-6e34-4025-be71-27f7382af0d8,,Feb (2/2025),43,6,298,,uuid:4451196b-9234-41b3-9888-7d209d1849b3,uuid:4451196b-9234-41b3-9888-7d209d1849b3,47,Human Health Workers,0,0,,,collect:hVWtVjA2LYNuAPxN,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Tandahimba District Council,ea6ba6a8-3bfe-43fd-b5a4-193213014263,Beagle Health Center,2098ebda-6e34-4025-be71-27f7382af0d8
148,2025-03-12T11:39:26.702Z,2025-03-12T14:37:30.246+03:00,2025-03-12T14:38:19.472+03:00,2025-03-12,collect:748jnvQasDozXGkx,,,audrey,2025-01-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Tandahimba District Council|ea6ba6a8-3bfe-43fd-b5a4-193213014263,Tandahimba District Hospital|2098ebda-6e34-4025-be71-27f7382af0d8,,Jan (1/2025),35,27,248,,uuid:d5a88d25-24e9-4bcb-afca-edc514786c31,uuid:d5a88d25-24e9-4bcb-afca-edc514786c31,47,Human Health Workers,0,0,,,collect:MYqDxcjCeyidbgYu,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Tandahimba District Council,ea6ba6a8-3bfe-43fd-b5a4-193213014263,Border Collie Health Center,2098ebda-6e34-4025-be71-27f7382af0d8
149,2025-03-12T09:11:31.872Z,2025-03-12T12:10:55.327+03:00,2025-03-12T12:11:29.057+03:00,2025-03-12,collect:VX1yby4fKggviKI9,,,audrey,2025-02-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Newala Town Council|1ac9a7c0-c45f-4f75-8c8d-d52d200d5801,Newala District Hospital|b79b3e5b-acd4-4559-98f3-3b2f47affa46,,Feb (2/2025),35,25,3,,uuid:f31615f0-08a9-45f5-99c9-96a389bcbf6f,uuid:f31615f0-08a9-45f5-99c9-96a389bcbf6f,47,Human Health Workers,0,0,,,collect:At2MBOZRcHSm9QpU,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Newala Town Council,1ac9a7c0-c45f-4f75-8c8d-d52d200d5801,Papillon Health Center,b79b3e5b-acd4-4559-98f3-3b2f47affa46
150,2025-03-12T09:11:31.830Z,2025-03-12T12:05:36.916+03:00,2025-03-12T12:10:52.403+03:00,2025-03-12,collect:9Ktb68axoB3HqQdj,,,audrey,2025-01-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Newala Town Council|1ac9a7c0-c45f-4f75-8c8d-d52d200d5801,Newala District Hospital|b79b3e5b-acd4-4559-98f3-3b2f47affa46,,Jan (1/2025),20,39,226,,uuid:da55ed16-8c47-4264-819c-b1802b452855,uuid:da55ed16-8c47-4264-819c-b1802b452855,47,Human Health Workers,0,0,,,collect:OHCTKeBgpFskVNfZ,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Newala Town Council,1ac9a7c0-c45f-4f75-8c8d-d52d200d5801,Springer Spaniel Health Center,b79b3e5b-acd4-4559-98f3-3b2f47affa46
151,2025-03-12T08:52:21.191Z,2025-03-12T11:51:47.816+03:00,2025-03-12T11:52:18.281+03:00,2025-03-12,collect:N1q3g06a8mFJZR1T,,,audrey,2025-02-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council|28204721-b87d-45d6-92de-a37d3196aac7,Ruangwa District Hospital|7bb2c511-7110-4316-bec5-1bfd21216bf5,,Feb (2/2025),39,71,16,,uuid:ff3f1823-82d9-4c40-877c-df26a4f6631c,uuid:ff3f1823-82d9-4c40-877c-df26a4f6631c,47,Human Health Workers,0,0,,,collect:1S9fJUrOXVfs33ie,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council,28204721-b87d-45d6-92de-a37d3196aac7,Springer Spaniel Health Center,7bb2c511-7110-4316-bec5-1bfd21216bf5
152,2025-03-12T08:52:21.124Z,2025-03-12T11:50:50.543+03:00,2025-03-12T11:51:44.950+03:00,2025-03-12,collect:5g0Giq6ygaY1HDXR,,,audrey,2025-01-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council|28204721-b87d-45d6-92de-a37d3196aac7,Ruangwa District Hospital|7bb2c511-7110-4316-bec5-1bfd21216bf5,,Jan (1/2025),27,67,217,,uuid:b38ff626-e480-4913-9777-00b7d7b73f2c,uuid:b38ff626-e480-4913-9777-00b7d7b73f2c,47,Human Health Workers,0,0,,,collect:pFTGikcS3MBzyIOA,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council,28204721-b87d-45d6-92de-a37d3196aac7,Boxer Health Center,7bb2c511-7110-4316-bec5-1bfd21216bf5
153,2025-03-12T08:35:42.393Z,2025-03-12T11:35:17.622+03:00,2025-03-12T11:35:39.174+03:00,2025-03-12,collect:eb1rLFp1cjxbdLxv,,,audrey,2025-02-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council|28204721-b87d-45d6-92de-a37d3196aac7,Ruangwa Health Center|f55bb736-c7db-441c-ae6e-94bb12075545,,Feb (2/2025),48,27,159,,uuid:73a4537d-8c62-4c14-a30e-d5a5b0ecade6,uuid:73a4537d-8c62-4c14-a30e-d5a5b0ecade6,47,Human Health Workers,0,0,,,collect:X6LcuZEb5oSk87Xx,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council,28204721-b87d-45d6-92de-a37d3196aac7,Pug Health Center,f55bb736-c7db-441c-ae6e-94bb12075545
154,2025-03-12T08:35:42.259Z,2025-03-12T11:34:23.971+03:00,2025-03-12T11:35:12.669+03:00,2025-03-12,collect:qMKfLeSSfDV1toWP,,,audrey,2025-01-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council|28204721-b87d-45d6-92de-a37d3196aac7,Ruangwa Health Center|f55bb736-c7db-441c-ae6e-94bb12075545,,Jan (1/2025),5,78,16,,uuid:e6996951-140c-4fb8-a55b-31316b2d37e1,uuid:e6996951-140c-4fb8-a55b-31316b2d37e1,47,Human Health Workers,0,0,,,collect:40V1sgIpNjmISqU7,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Ruangwa District Council,28204721-b87d-45d6-92de-a37d3196aac7,Shih Tzu Health Center,f55bb736-c7db-441c-ae6e-94bb12075545
155,2025-03-12T08:02:35.113Z,2025-03-12T11:02:12.730+03:00,2025-03-12T11:02:32.695+03:00,2025-03-12,collect:TBaYyzA3RrmDrjoq,,,audrey,2025-02-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council|5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Likombe Health Center|d2e19b72-549c-4d3a-a479-01b8c70ebe68,,Feb (2/2025),33,12,230,,uuid:1c98d85b-2089-4313-8478-fc04f7602531,uuid:1c98d85b-2089-4313-8478-fc04f7602531,47,Human Health Workers,0,0,,,collect:aZj0no2I6FY5oKCR,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council,5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Dalmatian Health Center,d2e19b72-549c-4d3a-a479-01b8c70ebe68
